,state,date,lat,lon,state_abbrev,month,chip_enrollment,chip_change
1123,Vermont,2019-01-01,31.106,-97.6475,VT,2019-01,4587.0,-0.06957403651115623
1124,Vermont,2019-02-01,31.106,-97.6475,VT,2019-02,4603.0,-0.06632860040567956
1125,Vermont,2019-03-01,31.106,-97.6475,VT,2019-03,4676.0,-0.051521298174442176
1126,Vermont,2019-04-01,31.106,-97.6475,VT,2019-04,4639.0,-0.05902636916835702
1127,Vermont,2019-05-01,31.106,-97.6475,VT,2019-05,4254.0,-0.13711967545638948
1128,Washington,2017-06-01,40.1135,-111.8535,WA,2017-06,52342.0,0.0
1129,Washington,2017-07-01,40.1135,-111.8535,WA,2017-07,53431.0,0.020805471705322764
1130,Washington,2017-08-01,40.1135,-111.8535,WA,2017-08,54212.0,0.03572656757479642
1131,Washington,2017-09-01,40.1135,-111.8535,WA,2017-09,55272.0,0.05597799090596456
1132,Washington,2017-10-01,40.1135,-111.8535,WA,2017-10,56390.0,0.07733751098544195
1133,Washington,2017-11-01,40.1135,-111.8535,WA,2017-11,58842.0,0.12418325627603077
1134,Washington,2017-12-01,40.1135,-111.8535,WA,2017-12,60191.0,0.14995605823239466
1135,Washington,2018-01-01,40.1135,-111.8535,WA,2018-01,61586.0,0.17660769554086575
1136,Washington,2018-02-01,40.1135,-111.8535,WA,2018-02,62465.0,0.19340109281265527
1137,Washington,2018-03-01,40.1135,-111.8535,WA,2018-03,64245.0,0.22740819991593741
1138,Washington,2018-04-01,40.1135,-111.8535,WA,2018-04,60858.0,0.16269917083795038
1139,Washington,2018-05-01,40.1135,-111.8535,WA,2018-05,61703.0,0.1788429941538343
1140,Washington,2018-06-01,40.1135,-111.8535,WA,2018-06,62476.0,0.19361124909250704
1141,Washington,2018-07-01,40.1135,-111.8535,WA,2018-07,63626.0,0.21558213289518924
1142,Washington,2018-08-01,40.1135,-111.8535,WA,2018-08,65099.0,0.243723969278973
1143,Washington,2018-09-01,40.1135,-111.8535,WA,2018-09,65922.0,0.2594474800351534
1144,Washington,2018-10-01,40.1135,-111.8535,WA,2018-10,66955.0,0.27918306522486724
1145,Washington,2018-11-01,40.1135,-111.8535,WA,2018-11,68923.0,0.3167819342019793
1146,Washington,2018-12-01,40.1135,-111.8535,WA,2018-12,70468.0,0.34629933896297427
1147,Washington,2019-01-01,40.1135,-111.8535,WA,2019-01,70413.0,0.34524855756371564
1148,Washington,2019-02-01,40.1135,-111.8535,WA,2019-02,70434.0,0.3456497650070689
1149,Washington,2019-03-01,40.1135,-111.8535,WA,2019-03,71654.0,0.3689580069542624
1150,Washington,2019-04-01,40.1135,-111.8535,WA,2019-04,65705.0,0.25530166978716906
1151,Washington,2019-05-01,40.1135,-111.8535,WA,2019-05,66394.0,0.2684650949524283
1152,Wisconsin,2017-06-01,37.768,-78.2057,WI,2017-06,61884.0,0.0
1153,Wisconsin,2017-07-01,37.768,-78.2057,WI,2017-07,62202.0,0.005138646499903032
1154,Wisconsin,2017-08-01,37.768,-78.2057,WI,2017-08,62835.0,0.01536746170254033
1155,Wisconsin,2017-09-01,37.768,-78.2057,WI,2017-09,63539.0,0.026743584771508067
1156,Wisconsin,2017-10-01,37.768,-78.2057,WI,2017-10,64467.0,0.04173938336242
1157,Wisconsin,2017-11-01,37.768,-78.2057,WI,2017-11,65680.0,0.061340572684377204
1158,Wisconsin,2017-12-01,37.768,-78.2057,WI,2017-12,66549.0,0.07538297459763421
1159,Wisconsin,2018-01-01,37.768,-78.2057,WI,2018-01,67219.0,0.08620968263202111
1160,Wisconsin,2018-02-01,37.768,-78.2057,WI,2018-02,67780.0,0.0952750307026049
1161,Wisconsin,2018-03-01,37.768,-78.2057,WI,2018-03,66074.0,0.06770732337922558
1162,Wisconsin,2018-04-01,37.768,-78.2057,WI,2018-04,66510.0,0.07475276323443869
1163,Wisconsin,2018-05-01,37.768,-78.2057,WI,2018-05,66782.0,0.07914808351108515
1164,Wisconsin,2018-06-01,37.768,-78.2057,WI,2018-06,67885.0,0.09697175360351618
1165,Wisconsin,2018-07-01,37.768,-78.2057,WI,2018-07,68098.0,0.10041367720250793
1166,Wisconsin,2018-08-01,37.768,-78.2057,WI,2018-08,68985.0,0.11474694589877843
1167,Wisconsin,2018-09-01,37.768,-78.2057,WI,2018-09,69505.0,0.12314976407472034
1168,Wisconsin,2018-10-01,37.768,-78.2057,WI,2018-10,70622.0,0.141199663887273
1169,Wisconsin,2018-11-01,37.768,-78.2057,WI,2018-11,71126.0,0.14934393381164757
1170,Wisconsin,2018-12-01,37.768,-78.2057,WI,2018-12,70867.0,0.14515868398939946
1171,Wisconsin,2019-01-01,37.768,-78.2057,WI,2019-01,70673.0,0.14202378643914426
1172,Wisconsin,2019-02-01,37.768,-78.2057,WI,2019-02,70011.0,0.13132635253054104
1173,Wisconsin,2019-03-01,37.768,-78.2057,WI,2019-03,67038.0,0.08328485553616449
1174,Wisconsin,2019-04-01,37.768,-78.2057,WI,2019-04,68735.0,0.11070712946803707
1175,Wisconsin,2019-05-01,37.768,-78.2057,WI,2019-05,68033.0,0.09936332493051525
1176,West Virginia,2017-06-01,18.0001,-64.8199,WV,2017-06,32188.0,0.0
1177,West Virginia,2017-07-01,18.0001,-64.8199,WV,2017-07,21294.0,-0.33844911147011314
1178,West Virginia,2017-08-01,18.0001,-64.8199,WV,2017-08,32285.0,0.003013545420653685
1179,West Virginia,2017-09-01,18.0001,-64.8199,WV,2017-09,32746.0,0.017335653038399457
1180,West Virginia,2017-10-01,18.0001,-64.8199,WV,2017-10,32838.0,0.020193861066235774
1181,West Virginia,2017-11-01,18.0001,-64.8199,WV,2017-11,32569.0,0.011836709332670559
1182,West Virginia,2017-12-01,18.0001,-64.8199,WV,2017-12,32565.0,0.011712439418416709
1183,West Virginia,2018-01-01,18.0001,-64.8199,WV,2018-01,32877.0,0.021405492730210085
1184,West Virginia,2018-02-01,18.0001,-64.8199,WV,2018-02,33100.0,0.02833354044985703
1185,West Virginia,2018-03-01,18.0001,-64.8199,WV,2018-03,33473.0,0.03992170995402011
1186,West Virginia,2018-04-01,18.0001,-64.8199,WV,2018-04,32762.0,0.01783273269541441
1187,West Virginia,2018-05-01,18.0001,-64.8199,WV,2018-05,32774.0,0.018205542438175737
1188,West Virginia,2018-06-01,18.0001,-64.8199,WV,2018-06,32717.0,0.01643469616005966
1189,West Virginia,2018-07-01,18.0001,-64.8199,WV,2018-07,32863.0,0.020970548030321945
1190,West Virginia,2018-08-01,18.0001,-64.8199,WV,2018-08,33348.0,0.03603827513359015
1191,West Virginia,2018-09-01,18.0001,-64.8199,WV,2018-09,33432.0,0.03864794333291921
1192,West Virginia,2018-10-01,18.0001,-64.8199,WV,2018-10,33553.0,0.042407108239095326
1193,West Virginia,2018-11-01,18.0001,-64.8199,WV,2018-11,33461.0,0.039548900211258786
1194,West Virginia,2018-12-01,18.0001,-64.8199,WV,2018-12,33328.0,0.035416925562321344
1195,West Virginia,2019-01-01,18.0001,-64.8199,WV,2019-01,33631.0,0.044830371567043725
1196,West Virginia,2019-02-01,18.0001,-64.8199,WV,2019-02,33747.0,0.048434199080402696
1197,West Virginia,2019-03-01,18.0001,-64.8199,WV,2019-03,33868.0,0.05219336398657881
1198,West Virginia,2019-04-01,18.0001,-64.8199,WV,2019-04,32940.0,0.023362743879706827
1199,West Virginia,2019-05-01,18.0001,-64.8199,WV,2019-05,32983.0,0.024698645457934543
1200,Wyoming,2017-06-01,44.0407,-72.7093,WY,2017-06,4264.0,0.0
1201,Wyoming,2017-07-01,44.0407,-72.7093,WY,2017-07,4234.0,-0.0070356472795497504
1202,Wyoming,2017-08-01,44.0407,-72.7093,WY,2017-08,4342.0,0.018292682926829285
1203,Wyoming,2017-09-01,44.0407,-72.7093,WY,2017-09,4510.0,0.05769230769230771
1204,Wyoming,2017-10-01,44.0407,-72.7093,WY,2017-10,4503.0,0.05605065666041287
1205,Wyoming,2017-11-01,44.0407,-72.7093,WY,2017-11,4650.0,0.09052532833020632
1206,Wyoming,2017-12-01,44.0407,-72.7093,WY,2017-12,4639.0,0.08794559099437138
1207,Wyoming,2018-01-01,44.0407,-72.7093,WY,2018-01,4767.0,0.11796435272045036
1208,Wyoming,2018-02-01,44.0407,-72.7093,WY,2018-02,4824.0,0.13133208255159468
1209,Wyoming,2018-03-01,44.0407,-72.7093,WY,2018-03,4714.0,0.1055347091932457
1210,Wyoming,2018-04-01,44.0407,-72.7093,WY,2018-04,4488.0,0.052532833020637826
1211,Wyoming,2018-05-01,44.0407,-72.7093,WY,2018-05,4507.0,0.056988742964352745
1212,Wyoming,2018-06-01,44.0407,-72.7093,WY,2018-06,4471.0,0.048545966228892956
1213,Wyoming,2018-07-01,44.0407,-72.7093,WY,2018-07,4455.0,0.04479362101313322
1214,Wyoming,2018-08-01,44.0407,-72.7093,WY,2018-08,4622.0,0.08395872420262673
1215,Wyoming,2018-09-01,44.0407,-72.7093,WY,2018-09,4614.0,0.08208255159474676
1216,Wyoming,2018-10-01,44.0407,-72.7093,WY,2018-10,4597.0,0.07809568480300189
1217,Wyoming,2018-11-01,44.0407,-72.7093,WY,2018-11,4694.0,0.10084427767354587
1218,Wyoming,2018-12-01,44.0407,-72.7093,WY,2018-12,4618.0,0.08302063789868663
1219,Wyoming,2019-01-01,44.0407,-72.7093,WY,2019-01,4641.0,0.08841463414634143
1220,Wyoming,2019-02-01,44.0407,-72.7093,WY,2019-02,4712.0,0.10506566604127587
1221,Wyoming,2019-03-01,44.0407,-72.7093,WY,2019-03,4673.0,0.09591932457786112
1222,Wyoming,2019-04-01,44.0407,-72.7093,WY,2019-04,4311.0,0.011022514071294509
1223,Wyoming,2019-05-01,44.0407,-72.7093,WY,2019-05,4263.0,-0.000234521575985025
